"ipm_id","species_author","species_accepted","tax_genus","tax_family","tax_order","tax_class","tax_phylum","kingdom","organism_type","dicot_monocot","angio_gymno","authors","journal","pub_year","doi","corresponding_author","email_year","remark","apa_citation","demog_appendix_link","duration","start_year","start_month","end_year","end_month","periodicity","population_name","number_populations","lat","lon","altitude","country","continent","ecoregion","studied_sex","eviction_used","evict_type","treatment","has_time_lag","has_age"
"aaaa34","Poa_alsodes","Poa_alsodes","Poa","Poaceae","Cyperales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","angio","Chung; Miller; Rudgers","J Ecol",2015,"10.1111/1365-2745.12406","Chung","yyachung@unm.edu (2018)",NA,"Chung, Y. A., Miller, T. E., & Rudgers, J. A. (2015). Fungal symbionts maintain a rare plant population but demographic advantage drives the dominance of a common host. Journal of Ecology.",NA,5,2008,"5",2012,"5",1,"Lilly Dickey Woods Preserve",1,"39.239170000000001","-86.218609999999998","292","USA","n_america","TBM","A",TRUE,"discrete_extrema","100% endophyte-free plants",FALSE,FALSE
"aaaa35","Poa_alsodes","Poa_alsodes","Poa","Poaceae","Cyperales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","angio","Chung; Miller; Rudgers","J Ecol",2015,"10.1111/1365-2745.12406","Chung","yyachung@unm.edu (2018)",NA,"Chung, Y. A., Miller, T. E., & Rudgers, J. A. (2015). Fungal symbionts maintain a rare plant population but demographic advantage drives the dominance of a common host. Journal of Ecology.",NA,5,2008,"5",2012,"5",1,"Lilly Dickey Woods Preserve",1,"39.239170000000001","-86.218609999999998","292","USA","n_america","TBM","A",TRUE,"discrete_extrema","100% endophyte-symbiotic plants",FALSE,FALSE
"aaaa36","Poa_sylvestris","Poa_sylvestris","Poa","Poaceae","Cyperales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","angio","Chung; Miller; Rudgers","J Ecol",2015,"10.1111/1365-2745.12406","Chung","yyachung@unm.edu (2018)",NA,"Chung, Y. A., Miller, T. E., & Rudgers, J. A. (2015). Fungal symbionts maintain a rare plant population but demographic advantage drives the dominance of a common host. Journal of Ecology.",NA,5,2008,"5",2012,"5",1,"Lilly Dickey Woods Preserve",1,"39.239170000000001","-86.218609999999998","292","USA","n_america","TBM","A",TRUE,"discrete_extrema","100% endophyte-free plants",FALSE,FALSE
"aaaa37","Poa_sylvestris","Poa_sylvestris","Poa","Poaceae","Cyperales","Liliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Monocot","angio","Chung; Miller; Rudgers","J Ecol",2015,"10.1111/1365-2745.12406","Chung","yyachung@unm.edu (2018)",NA,"Chung, Y. A., Miller, T. E., & Rudgers, J. A. (2015). Fungal symbionts maintain a rare plant population but demographic advantage drives the dominance of a common host. Journal of Ecology.",NA,5,2008,"5",2012,"5",1,"Lilly Dickey Woods Preserve",1,"39.239170000000001","-86.218609999999998","292","USA","n_america","TBM","A",TRUE,"discrete_extrema","100% endophyte-symbiotic plants",FALSE,FALSE
"aaaa38","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"1",1,"37.56194","-118.22346","3468","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa39","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"2",1,"37.560749999999999","-118.22727999999999","3494","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa40","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"3",1,"37.559939999999997","-118.23125","3539","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa41","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"4",1,"37.543289999999999","-118.22275","3562","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa42","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"5",1,"37.540930000000003","-118.22318","3573","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa43","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"6",1,"37.589179999999999","-118.22986","3660","USA","n_america","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa44","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"7",1,"37.581009999999999","-118.23189000000001","3735","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa45","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"8",1,"37.585039999999999","-118.23264","3757","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa46","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"9",1,"37.581719999999997","-118.23849","3789","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa47","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"10",1,"37.601759999999999","-118.23712999999999","3815","USA","n_america","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa48","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"11",1,"37.583910000000003","-118.23827","3816","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa49","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"12",1,"37.59836","-118.24532000000001","3840","USA","n_america","DES","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa50","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"13",1,"37.62518","-118.24612","3974","USA","n_america","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa51","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"14",1,"37.626510000000003","-118.23878999999999","4000","USA","n_america","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa52","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"15",1,"37.621229999999997","-118.23566","4005","USA","n_america","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa53","Ivesia_lycopodioides_var._scandularis","Ivesia_lycopodioides_var._scandularis","Ivesia","Rosaceae","Rosales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Oldfather; Phil Hulme; Richard Duncan","UC Berkeley",2018,"10.1111/nph.15565","Oldfather","Meagan.Oldfather@colorado.edu (2018)","Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist..","Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)","10.6084/m9.figshare.7239233",4,2014,"7",2017,"7",1,"16",1,"37.62659","-118.24879","4028","USA","n_america","TCF","A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa54","Carlina_vulgaris","Carlina_vulgaris","Carlina","Asteraceae","Astrales","Magnoliopsida","Magnoliophyta","Plantae","Biennial","Dicot","angio","Rees; Elner","Ecol Monogr",2009,"https://www.jstor.org/stable/40385228","Ellner","spe2@cornell.edu",NA,"Rees, M., & Ellner, S. P. (2009). Integral projection models for populations in temporally varying environments. Ecological Monographs, 79(4), 575-594.",NA,18,1980,"8",1997,"8",1,"Sussex",1,"50.845433999999997","-5.6816710999999999E-2","142","GBR","europe",NA,"A",FALSE,NA,"Unmanipulated",FALSE,FALSE
"aaaa55","Opuntia_imbricata","Cylindropuntia_imbricata","Cylindropuntia","Cactaceae","Caryophyllales","Magnoliopsida","Magnoliophyta","Plantae","Herbaceous perennial","Dicot","angio","Compagnoni; Bibian; Ochocki; Rogers; Schultz; Sneck; Elderd; Iler; Inouye; Jacquemyn; Miller","Ecol Monogr",2016,"10.1002/ecm.1228","Compagnoni","aldo.compagnoni@idiv.de",NA,"Compagnoni, A., Bibian, A. J., Ochocki, B. M., Rogers, H. S., Schultz, E. L., Sneck, M. E., ... & Miller, T. E. (2016). The effect of demographic correlations on the stochastic population dynamics of perennial plants. Ecological Monographs, 86(4), 480-494.","https://esajournals.onlinelibrary.wiley.com/doi/abs/10.1002/ecm.1228",12,2004,"9",2015,"9",1,"Sevilleta National Wildlife Refuge",1,"34.334809999999997","-106.6314","NC","USA","n_america","DES","A",TRUE,"stretched_domain","Unmanipulated",FALSE,FALSE
