"ipm_id"	"species_author"	"species_accepted"	"tax_genus"	"tax_family"	"tax_order"	"tax_class"	"tax_phylum"	"kingdom"	"organism_type"	"dicot_monocot"	"angio_gymno"	"authors"	"journal"	"pub_year"	"doi"	"corresponding_author"	"email_year"	"remark"	"apa_citation"	"demog_appendix_link"	"duration"	"start_year"	"start_month"	"end_year"	"end_month"	"periodicity"	"population_name"	"number_populations"	"lat"	"lon"	"altitude"	"country"	"continent"	"ecoregion"	"studied_sex"	"eviction_used"	"evict_type"	"evict_kernels"	"treatment"	"has_time_lag"	"has_age"	"has_dd"	"is_periodic"	".embargo"	".embargo_date"	".test_passed"
"aaaa27"	"Minquartia_guianensis"	"Minquartia_guianensis"	"Minquartia"	"Olacaceae"	"Santalales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Tree"	"Dicot"	"angio"	"Metcalf; Horvitz; Tuljapurkar; Clark"	"Ecology"	2009	"https://www.jstor.org/stable/25592812"	"Metcalf"	"cjm53@psu.edu"	"Only survival and growth in IPM"	"Metcalf CJE, Horvitz CC, Tuljapurkar S & Clark DA (2009) A time to grow and a time to die: a new way to analyze the dynamics of size, light, age, and death of tropical trees. Ecology 90: 2766-2778"	"https://figshare.com/collections/A_time_to_grow_and_a_time_to_die_a_new_way_to_analyze_the_dynamics_of_size_light_age_and_death_of_tropical_trees/3301313"	"18"	"1983"	"1"	"2000"	"1"	1	"La Selva"	"1"	"10.4305"	"-84.006699999999995"	"NC"	"CRI"	"s_america"	"TMB"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa28"	"Balizia_elegans"	"Balizia_elegans"	"Balizia"	"Leguminosae"	"Fabales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Tree"	"Dicot"	"angio"	"Metcalf; Horvitz; Tuljapurkar; Clark"	"Ecology"	2009	"https://www.jstor.org/stable/25592812"	"Metcalf"	"cjm53@psu.edu"	"Only survival and growth in IPM"	"Metcalf CJE, Horvitz CC, Tuljapurkar S & Clark DA (2009) A time to grow and a time to die: a new way to analyze the dynamics of size, light, age, and death of tropical trees. Ecology 90: 2766-2778"	"https://figshare.com/collections/A_time_to_grow_and_a_time_to_die_a_new_way_to_analyze_the_dynamics_of_size_light_age_and_death_of_tropical_trees/3301313"	"18"	"1983"	"1"	"2000"	"1"	1	"La Selva"	"1"	"10.4305"	"-84.006699999999995"	"NC"	"CRI"	"s_america"	"TMB"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa29"	"Hymenolobium_mesoamericanum"	"Hymenolobium_mesoamericanum"	"Hymenolobium"	"Leguminosae"	"Fabales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Tree"	"Dicot"	"angio"	"Metcalf; Horvitz; Tuljapurkar; Clark"	"Ecology"	2009	"https://www.jstor.org/stable/25592812"	"Metcalf"	"cjm53@psu.edu"	"Only survival and growth in IPM"	"Metcalf CJE, Horvitz CC, Tuljapurkar S & Clark DA (2009) A time to grow and a time to die: a new way to analyze the dynamics of size, light, age, and death of tropical trees. Ecology 90: 2766-2778"	"https://figshare.com/collections/A_time_to_grow_and_a_time_to_die_a_new_way_to_analyze_the_dynamics_of_size_light_age_and_death_of_tropical_trees/3301313"	"18"	"1983"	"1"	"2000"	"1"	1	"La Selva"	"1"	"10.4305"	"-84.006699999999995"	"NC"	"CRI"	"s_america"	"TMB"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa30"	"Lecythis_ampla"	"Lecythis_ampla"	"Lecythis"	"Lecythidaceae"	"Lecythidales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Tree"	"Dicot"	"angio"	"Metcalf; Horvitz; Tuljapurkar; Clark"	"Ecology"	2009	"https://www.jstor.org/stable/25592812"	"Metcalf"	"cjm53@psu.edu"	"Only survival and growth in IPM"	"Metcalf CJE, Horvitz CC, Tuljapurkar S & Clark DA (2009) A time to grow and a time to die: a new way to analyze the dynamics of size, light, age, and death of tropical trees. Ecology 90: 2766-2778"	"https://figshare.com/collections/A_time_to_grow_and_a_time_to_die_a_new_way_to_analyze_the_dynamics_of_size_light_age_and_death_of_tropical_trees/3301313"	"18"	"1983"	"1"	"2000"	"1"	1	"La Selva"	"1"	"10.4305"	"-84.006699999999995"	"NC"	"CRI"	"s_america"	"TMB"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa31"	"Dipteryx_panamensis"	"Dipteryx_oleifera"	"Dipteryx"	"Leguminosae"	"Fabales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Tree"	"Dicot"	"angio"	"Metcalf; Horvitz; Tuljapurkar; Clark"	"Ecology"	2009	"https://www.jstor.org/stable/25592812"	"Metcalf"	"cjm53@psu.edu"	"Only survival and growth in IPM"	"Metcalf CJE, Horvitz CC, Tuljapurkar S & Clark DA (2009) A time to grow and a time to die: a new way to analyze the dynamics of size, light, age, and death of tropical trees. Ecology 90: 2766-2778"	"https://figshare.com/collections/A_time_to_grow_and_a_time_to_die_a_new_way_to_analyze_the_dynamics_of_size_light_age_and_death_of_tropical_trees/3301313"	"18"	"1983"	"1"	"2000"	"1"	1	"La Selva"	"1"	"10.4305"	"-84.006699999999995"	"NC"	"CRI"	"s_america"	"TMB"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa32"	"Hyeronima_alchorneoides"	"Hyeronima_alchorneoides"	"Hyeronima"	"Euphorbiaceae"	"Euphorbiales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Tree"	"Dicot"	"angio"	"Metcalf; Horvitz; Tuljapurkar; Clark"	"Ecology"	2009	"https://www.jstor.org/stable/25592812"	"Metcalf"	"cjm53@psu.edu"	"Only survival and growth in IPM"	"Metcalf CJE, Horvitz CC, Tuljapurkar S & Clark DA (2009) A time to grow and a time to die: a new way to analyze the dynamics of size, light, age, and death of tropical trees. Ecology 90: 2766-2778"	"https://figshare.com/collections/A_time_to_grow_and_a_time_to_die_a_new_way_to_analyze_the_dynamics_of_size_light_age_and_death_of_tropical_trees/3301313"	"18"	"1983"	"1"	"2000"	"1"	1	"La Selva"	"1"	"10.4305"	"-84.006699999999995"	"NC"	"CRI"	"s_america"	"TMB"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa33"	"Cryptantha_flava"	"Cryptantha_flava"	"Cryptantha"	"Boraginaceae"	"Lamiales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Shrub"	"Dicot"	"angio"	"Salguero-Gomez; Siewert; Casper; Tielborger"	"Proc R Soc B"	2012	"10.1098/rstb.2012.0074"	"Salguero-Gomez"	"salguero@demogr.mpg.de"	NA	"Salguero-Gómez R, Siewert W, Casper BB & Tielbörger K (2012) A demographic approach to study effects of climate change in desert plants. Philosophical Transaction of the Royal Society Series B 367: 3100-3114"	"http://rstb.royalsocietypublishing.org/content/367/1606/3100.figures-only"	"15"	"1997"	"5"	"2011"	"5"	1	"Redfleet"	"1"	"40.5"	"-109.375"	"1730"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa34"	"Poa_alsodes"	"Poa_alsodes"	"Poa"	"Poaceae"	"Cyperales"	"Liliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Monocot"	"angio"	"Chung; Miller; Rudgers"	"J Ecol"	2015	"10.1111/1365-2745.12406"	"Chung"	"yyachung@unm.edu (2018)"	NA	"Chung, Y. A., Miller, T. E., & Rudgers, J. A. (2015). Fungal symbionts maintain a rare plant population but demographic advantage drives the dominance of a common host. Journal of Ecology."	NA	"5"	"2008"	"5"	"2012"	"5"	1	"Lilly Dickey Woods Preserve"	"1"	"39.239170000000001"	"-86.218609999999998"	"292"	"USA"	"n_america"	"TBM"	"A"	TRUE	"discrete_extrema"	NA	"100% endophyte-free plants"	FALSE	FALSE	FALSE	NA	FALSE	NA	TRUE
"aaaa35"	"Poa_alsodes"	"Poa_alsodes"	"Poa"	"Poaceae"	"Cyperales"	"Liliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Monocot"	"angio"	"Chung; Miller; Rudgers"	"J Ecol"	2015	"10.1111/1365-2745.12406"	"Chung"	"yyachung@unm.edu (2018)"	NA	"Chung, Y. A., Miller, T. E., & Rudgers, J. A. (2015). Fungal symbionts maintain a rare plant population but demographic advantage drives the dominance of a common host. Journal of Ecology."	NA	"5"	"2008"	"5"	"2012"	"5"	1	"Lilly Dickey Woods Preserve"	"1"	"39.239170000000001"	"-86.218609999999998"	"292"	"USA"	"n_america"	"TBM"	"A"	TRUE	"discrete_extrema"	NA	"100% endophyte-symbiotic plants"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa36"	"Poa_sylvestris"	"Poa_sylvestris"	"Poa"	"Poaceae"	"Cyperales"	"Liliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Monocot"	"angio"	"Chung; Miller; Rudgers"	"J Ecol"	2015	"10.1111/1365-2745.12406"	"Chung"	"yyachung@unm.edu (2018)"	NA	"Chung, Y. A., Miller, T. E., & Rudgers, J. A. (2015). Fungal symbionts maintain a rare plant population but demographic advantage drives the dominance of a common host. Journal of Ecology."	NA	"5"	"2008"	"5"	"2012"	"5"	1	"Lilly Dickey Woods Preserve"	"1"	"39.239170000000001"	"-86.218609999999998"	"292"	"USA"	"n_america"	"TBM"	"A"	TRUE	"discrete_extrema"	NA	"100% endophyte-free plants"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa37"	"Poa_sylvestris"	"Poa_sylvestris"	"Poa"	"Poaceae"	"Cyperales"	"Liliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Monocot"	"angio"	"Chung; Miller; Rudgers"	"J Ecol"	2015	"10.1111/1365-2745.12406"	"Chung"	"yyachung@unm.edu (2018)"	NA	"Chung, Y. A., Miller, T. E., & Rudgers, J. A. (2015). Fungal symbionts maintain a rare plant population but demographic advantage drives the dominance of a common host. Journal of Ecology."	NA	"5"	"2008"	"5"	"2012"	"5"	1	"Lilly Dickey Woods Preserve"	"1"	"39.239170000000001"	"-86.218609999999998"	"292"	"USA"	"n_america"	"TBM"	"A"	TRUE	"discrete_extrema"	NA	"100% endophyte-symbiotic plants"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa38"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"1"	"1"	"37.56194"	"-118.22346"	"3468"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa39"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"2"	"1"	"37.560749999999999"	"-118.22727999999999"	"3494"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa40"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"3"	"1"	"37.559939999999997"	"-118.23125"	"3539"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa41"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"4"	"1"	"37.543289999999999"	"-118.22275"	"3562"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa42"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"5"	"1"	"37.540930000000003"	"-118.22318"	"3573"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa43"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"6"	"1"	"37.589179999999999"	"-118.22986"	"3660"	"USA"	"n_america"	"TCF"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa44"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"7"	"1"	"37.581009999999999"	"-118.23189000000001"	"3735"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa45"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"8"	"1"	"37.585039999999999"	"-118.23264"	"3757"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa46"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"9"	"1"	"37.581719999999997"	"-118.23849"	"3789"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa47"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"10"	"1"	"37.601759999999999"	"-118.23712999999999"	"3815"	"USA"	"n_america"	"TCF"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa48"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"11"	"1"	"37.583910000000003"	"-118.23827"	"3816"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa49"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"12"	"1"	"37.59836"	"-118.24532000000001"	"3840"	"USA"	"n_america"	"DES"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa50"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"13"	"1"	"37.62518"	"-118.24612"	"3974"	"USA"	"n_america"	"TCF"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa51"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"14"	"1"	"37.626510000000003"	"-118.23878999999999"	"4000"	"USA"	"n_america"	"TCF"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
"aaaa52"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia_lycopodioides_var._scandularis"	"Ivesia"	"Rosaceae"	"Rosales"	"Magnoliopsida"	"Magnoliophyta"	"Plantae"	"Herbaceous perennial"	"Dicot"	"angio"	"Oldfather; Phil Hulme; Richard Duncan"	"UC Berkeley"	2018	"10.1111/nph.15565"	"Oldfather"	"Meagan.Oldfather@colorado.edu (2018)"	"Also published as; Oldfather, M. F., & Ackerly, D. D. (2018). Microclimate and demography interact to shape stable population dynamics across the range of an alpine plant. New Phytologist.."	"Oldfather, M. F. (2018). Population and Community Dynamics of Alpine Plants in a Changing Climate Across Topographically Heterogeneous Landscapes (Doctoral dissertation, UC Berkeley)"	"10.6084/m9.figshare.7239233"	"4"	"2014"	"7"	"2017"	"7"	1	"15"	"1"	"37.621229999999997"	"-118.23566"	"4005"	"USA"	"n_america"	"TCF"	"A"	FALSE	NA	NA	"Unmanipulated"	FALSE	FALSE	FALSE	NA	FALSE	NA	NA
