"ipm_id","demographic_parameter","formula","model_type","kernel_id"
"aaaa49","Fecundity","f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)","Evaluated","F_yr_pl"
"aaaa49","Fecundity","sdl_size = Norm(sdl_mean, sdl_sd)","Substituted","F_yr_pl"
"aaaa50","Survival","s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))","Evaluated","P_yr_pl"
"aaaa50","Growth","g_yr_pl = Norm(g_mean_yr_pl, g_sd)","Substituted","P_yr_pl"
"aaaa50","Growth","g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl","Evaluated","P_yr_pl"
"aaaa50","Growth","g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1","Evaluated","P_yr_pl"
"aaaa50","Fecundity","f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)","Evaluated","F_yr_pl"
"aaaa50","Fecundity","sdl_size = Norm(sdl_mean, sdl_sd)","Substituted","F_yr_pl"
"aaaa52","Survival","s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))","Evaluated","P_yr_pl"
"aaaa52","Growth","g_yr_pl = Norm(g_mean_yr_pl, g_sd)","Substituted","P_yr_pl"
"aaaa52","Growth","g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl","Evaluated","P_yr_pl"
"aaaa52","Growth","g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1","Evaluated","P_yr_pl"
"aaaa52","Fecundity","f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)","Evaluated","F_yr_pl"
"aaaa52","Fecundity","sdl_size = Norm(sdl_mean, sdl_sd)","Substituted","F_yr_pl"
"aaaa53","Survival","s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))","Evaluated","P_yr_pl"
"aaaa53","Growth","g_yr_pl = Norm(g_mean_yr_pl, g_sd)","Substituted","P_yr_pl"
"aaaa53","Growth","g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl","Evaluated","P_yr_pl"
"aaaa53","Growth","g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1","Evaluated","P_yr_pl"
"aaaa53","Fecundity","f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)","Evaluated","F_yr_pl"
"aaaa53","Fecundity","sdl_size = Norm(sdl_mean, sdl_sd)","Substituted","F_yr_pl"
"aaaa55","Survival","s_yr = exp(s_i_yr + s_s* lnsize_1)/(1+ exp(s_i_yr + s_s* lnsize_1))","Evaluated","P_yr"
"aaaa55","SB","eta = Norm(eta_mean, eta_sd)","Substituted","B1C_yr; B2C_yr"
"aaaa55","Growth","g_yr = Norm(g_mean_yr, g_sd)","Substituted","P_yr"
"aaaa55","Growth","g_mean_yr = gm_i_yr + gm_s * lnsize_1","Evaluated","P_yr"
"aaaa55","Fecundity","p = exp(p_i_yr + p_s * lnsize_1)/(1 + exp(p_i_yr + p_s * lnsize_1))","Evaluated","F_yr; B1_yr"
"aaaa55","Fecundity","f = exp(f_i_yr + f_s * lnsize_1)","Evaluated","F_yr; B1_yr"
"aaaa59","Survival","s = 1 / (1 + exp( - (s_i + s_size * logarea_1 + s_temp * mt_warm_month + s_mp * mp_may + s_p * PAR + s_phav * pH + s_n * Ni)))","Evaluated","P"
"aaaa59","Growth","g_mu = g_s * logarea_1 + g_temp * mt_warm_month + g_mp * mp_may + g_phav * pH + g_n * Ni + g_p * PAR","Evaluated","P"
"aaaa59","Growth","g = Norm(g_mu, g_sd)","Substituted","P"
"aaaa59","Fecundity","f_s = exp(seed_i + seed_s * logarea_1)","Evaluated","F"
"aaaa59","Fecundity","fl_p = 1 / (1 + exp( - (fl_i + fl_s * logarea_1)))","Evaluated","F"
"aaaa59","Fecundity","germ_p = 1 / (1 + exp( - (germ_i + germ_phav * pH + germ_l * (PAR / 0.018) + germ_temp * mt_warm_month + germ_mp * mp_may)))","Evaluated","F"
"aaaa59","Fecundity","sdl_size = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa61","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa61","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa61","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa61","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa61","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa61","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa61","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa61","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa61","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa61","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa61","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa61","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa61","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa62","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa62","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa62","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa62","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa62","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa62","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa62","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa62","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa62","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa62","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa62","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa62","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa62","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa63","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa63","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa63","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa63","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa63","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa63","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa63","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa63","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa63","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa63","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa63","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa63","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa63","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa64","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa64","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa64","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa64","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa64","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa64","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa64","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa64","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa64","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa64","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa64","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa64","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa64","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa65","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa65","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa65","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa65","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa65","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa65","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa65","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa65","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa65","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa65","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa65","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa65","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa65","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa66","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa66","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa66","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa66","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa66","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa66","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa66","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa66","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa66","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa66","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa66","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa66","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa66","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa67","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa67","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa67","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa67","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa67","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa67","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa67","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa67","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa67","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa67","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa67","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa67","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa67","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa68","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa68","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa68","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa68","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa68","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa68","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa68","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa68","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa68","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa68","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa68","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa68","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa68","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa69","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa69","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa69","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa69","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa69","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa69","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa69","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa69","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa69","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa69","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa69","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa69","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa69","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa70","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa70","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa70","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa70","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa70","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa70","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa70","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa70","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa70","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa70","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa70","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa70","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa70","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa71","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa71","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa71","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa71","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa71","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa71","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa71","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa71","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa71","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa71","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa71","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa71","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa71","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa72","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa72","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa72","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa72","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa72","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa72","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa72","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa72","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaaa72","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip) / (1 + exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * precip))","Evaluated","F"
"aaaa72","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Substituted","F"
"aaaa72","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaaa72","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaaa72","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv ))","Evaluated","F"
"aaaa73","Survival","s = ssurv * wsurv","Evaluated","P"
"aaaa73","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaaa73","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaaa73","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaaa73","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaaa73","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaaa73","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaaa73","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
