"ipm_id"	"demographic_parameter"	"formula"	"model_type"	"kernel_id"
"aaaa39"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa39"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa39"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa39"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa40"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa40"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa40"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa40"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa40"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa40"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa41"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa41"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa41"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa41"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa41"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa41"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa42"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa42"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa42"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa42"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa42"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa42"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa43"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa43"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa43"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa43"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa43"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa43"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa44"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa44"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa44"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa44"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa44"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa44"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa45"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa45"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa45"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa45"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa45"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa45"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa46"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa46"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa46"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa46"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa46"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa46"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa47"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa47"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa47"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa47"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa47"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa47"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa48"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa48"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa48"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa48"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa48"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa48"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa49"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa49"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa49"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa49"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa49"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa49"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa50"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa50"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa50"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa50"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa50"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa50"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa51"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa51"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa51"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa51"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa51"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa51"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa52"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa52"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa52"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa52"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa52"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa52"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa53"	"Survival"	"s_yr_pl = 1/ ( 1 + exp(-(s_in + s_sl * nleaves_1 + s_yearan_yr + s_ptran_pl)))"	"Evaluated"	"P_yr_pl"
"aaaa53"	"Growth"	"g_yr_pl = Norm(g_mean_yr_pl, g_sd)"	"Substituted"	"P_yr_pl"
"aaaa53"	"Growth"	"g_mean_yr_pl = g_in + g_sl * nleaves_1 + g_yearan_yr + g_ptran_pl"	"Evaluated"	"P_yr_pl"
"aaaa53"	"Growth"	"g_sd_yr_pl = gsd_in + gsd_sl * nleaves_1"	"Evaluated"	"P_yr_pl"
"aaaa53"	"Fecundity"	"f_yr_pl = exp(f_in + f_sl * nleaves_1 + f_yearan_yr + f_ptran_pl)"	"Evaluated"	"F_yr_pl"
"aaaa53"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F_yr_pl"
"aaaa54"	"Survival"	"p_s = 1/(1+exp(-(m_0 + m_s * lnleaf_1)))"	"Evaluated"	"P; F"
"aaaa54"	"Growth"	"g = Norm(g_mean, g_sd)"	"Substituted"	"P"
"aaaa54"	"Growth"	"g_mean = alpha_g + beta_g * lnleaf_1"	"Evaluated"	"P"
"aaaa54"	"Growth"	"alpha_g = covar_pars[1]"	"Evaluated"	"P"
"aaaa54"	"Fecundity"	"rcsz = Norm(alpha_r, sigma_r)"	"Substituted"	"F"
"aaaa54"	"Fecundity"	"alpha_r = covar_pars[2]"	"Evaluated"	"F"
"aaaa54"	"Fecundity"	"f_n = exp(A + B * lnleaf_1)"	"Evaluated"	"F"
"aaaa54"	"Fecundity"	"p_f = 1/(1+exp(-(alpha_pf + beta_pf * lnleaf_1)))"	"Evaluated"	"P;F"
"aaaa59"	"Survival"	"s = 1 / (1 + exp( - (s_i + s_size * logarea_1 + s_temp * mt_warm_month + s_mp * mp_may + s_p * PAR + s_phav * pH + s_n * Ni)))"	"Evaluated"	"P"
"aaaa59"	"Growth"	"g_mu = g_s * logarea_1 + g_temp * mt_warm_month + g_mp * mp_may + g_phav * pH + g_n * Ni + g_p * PAR"	"Evaluated"	"P"
"aaaa59"	"Growth"	"g = Norm(g_mu, g_sd)"	"Substituted"	"P"
"aaaa59"	"Fecundity"	"f_s = exp(seed_i + seed_s * logarea_1)"	"Evaluated"	"F"
"aaaa59"	"Fecundity"	"fl_p = 1 / (1 + exp( - (fl_i + fl_s * logarea_1)))"	"Evaluated"	"F"
"aaaa59"	"Fecundity"	"germ_p = 1 / (1 + exp( - (germ_i + germ_phav * pH + germ_l * (PAR / 0.018) + germ_temp * mt_warm_month + germ_mp * mp_may)))"	"Evaluated"	"F"
"aaaa59"	"Fecundity"	"sdl_size = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa144"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa144"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa144"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa144"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa144"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa144"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa144"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa144"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa144"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa144"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa144"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa144"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa144"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa145"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa145"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa145"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa145"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa145"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa145"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa145"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa145"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa145"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa145"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa145"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa145"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa145"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa146"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa146"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa146"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa146"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa146"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa146"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa146"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa146"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa146"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa146"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa146"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa146"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa146"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa147"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa147"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa147"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa147"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa147"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa147"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa147"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa147"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa147"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa147"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa147"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa147"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa147"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa148"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa148"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa148"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa148"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa148"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa148"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa148"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa148"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa148"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa148"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa148"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa148"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa148"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa149"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa149"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa149"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa149"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa149"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa149"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa149"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa149"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa149"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa149"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa149"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa149"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa149"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa150"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa150"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa150"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa150"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa150"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa150"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa150"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa150"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa150"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa150"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa150"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa150"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
